"","Size","Shape","Density","polymer","size.category","mass.mg","um3"
"6024",1.2845513640292,0.0782571831163144,1.03150658255617,"PE","1µm < 10µm",2.18638393530868e-09,2.11960250402921
"6025",1.0266455257866,0.311078435308883,1.01909125032159,"PE","1µm < 10µm",1.10274381153678e-09,1.08208544739128
"6026",7.024680559494,0.0859433183741907,1.32967720681896,"PE","1µm < 10µm",4.60920435880497e-07,346.640849009644
"6027",2.70297001535879,0.276560210118549,0.956262712520042,"PE","1µm < 10µm",1.88843006343915e-08,19.7480257121243
"6028",1.93601914679187,0.0986750447225474,1.07503557555148,"PS","1µm < 10µm",7.80102699146047e-09,7.25652915017128
"6029",1.35858116831941,0.419637259020063,1.05499177777393,"PE","1µm < 10µm",2.64548830616234e-09,2.50759139729451
"6030",1.19964548156155,0.239765112071126,1.01189233895597,"PP","1µm < 10µm",1.74700068650667e-09,1.72646893276132
"6031",4.71305640465816,0.579710247515433,0.967960632334147,"PS","1µm < 10µm",1.01336431437421e-07,104.690653785224
"6032",1.30812519457929,0.478602947279239,1.35118264141749,"PE","1µm < 10µm",3.02455849430087e-09,2.23845274620158
"6033",1.59846992844508,0.0841091758097997,1.13458165559121,"PE","1µm < 10µm",4.63392679516654e-09,4.08426028424712
"6034",1.54192422084022,0.693357823713517,1.04095273499076,"PE","1µm < 10µm",3.81610312145774e-09,3.66597155969009
"6035",4.66231716444742,0.166781427658327,1.07329986594446,"PP","1µm < 10µm",1.08774355120923e-07,101.345726923395
"6036",1.50648406391298,0.792014875696058,1.11970988551,"PS","1µm < 10µm",3.82823983671613e-09,3.41895689790439
"6037",1.81476007984957,0.499039006887183,1.2890258633658,"PP","1µm < 10µm",7.70405337843114e-09,5.97664763553692
"6038",1.17062568304368,0.464471088379075,1.02182078166655,"PE","1µm < 10µm",1.63918841280511e-09,1.60418386689265
"6039",1.30444804376297,0.406284206216106,1.09431323904255,"PS","1µm < 10µm",2.42896921634145e-09,2.21962883174714
"6040",3.73380921233039,0.60477420641197,1.13033776541776,"PE","1µm < 10µm",5.8838908355774e-08,52.0542709939694
"6041",2.34964996221911,0.648734889308941,1.17701635295883,"PP","1µm < 10µm",1.526834630514e-08,12.9720766128337
"6042",2.54333405925566,0.161133334734935,1.26087629958174,"PE","1µm < 10µm",2.07435318755129e-08,16.4516787906902
"6043",1.25795644742985,0.271072892399253,0.890712797779412,"PE","1µm < 10µm",1.77310522015596e-09,1.99065874496964
"6044",1.05876396234914,0.793568295665594,1.16293429526811,"PE","1µm < 10µm",1.38023370940091e-09,1.18685442076734
"6045",6.11667996757773,0.227951126629429,1.17802894028228,"PE","1µm < 10µm",2.69589662194746e-07,228.848080871551
"6046",1.42146874756473,0.339085008996416,1.1417345333846,"PS","1µm < 10µm",3.27926930785125e-09,2.87218194069165
"6047",1.61707861386298,0.625981519467384,1.04849836649424,"PE","1µm < 10µm",4.4336474745735e-09,4.22856879538865
"6048",1.11659542967818,0.324893548839941,1.06964676712809,"PE","1µm < 10µm",1.48911391067887e-09,1.39215482759511
"6049",1.01267564682517,0.750999320134996,1.2409163047145,"PP","1µm < 10µm",1.28870522404324e-09,1.03851099316463
"6050",1.15037348585026,0.351742509931203,1.00949655601255,"PE","1µm < 10µm",1.53681443765081e-09,1.52235728640932
"6051",1.25292416686527,0.320712978207689,0.95453718671753,"PS","1µm < 10µm",1.87744494615086e-09,1.96686412250426
"6052",1.67185024219075,0.573007457403601,0.997026587623899,"PE","1µm < 10µm",4.65906594006797e-09,4.67296057888626
"6053",1.03146321350085,0.0983072191113548,1.19836297903739,"PP","1µm < 10µm",1.31507225469766e-09,1.09739058841256
"6054",1.18425271620821,0.433748587738211,1.00447734335135,"PE","1µm < 10µm",1.66829678898809e-09,1.66086054606465
"6055",1.00874315484295,0.355776651036784,1.24611587015228,"PE","1µm < 10µm",1.27908742460637e-09,1.02645946114952
"6056",1.15604079058944,0.639012653842865,1.31955614715879,"PP","1µm < 10µm",2.03867195765723e-09,1.54496795156978
"6057",1.54679284922697,0.236164526039389,1.00132728725959,"PS","1µm < 10µm",3.70571929118224e-09,3.70080725686001
"6058",1.26548674381609,0.342470093323872,1.38372118476199,"PS","1µm < 10µm",2.80428010360501e-09,2.02662222309429
"6059",2.21602338309155,0.509001634160171,1.23190003129802,"PP","1µm < 10µm",1.3405977380803e-08,10.8823581785914
"6060",6.24323281620018,0.448107140559629,1.06639764479732,"PP","1µm < 10µm",2.59506218200664e-07,243.348453990618
"6061",1.16017723563227,0.320918786065704,0.986191451021182,"PP","1µm < 10µm",1.54004798421416e-09,1.5616115741213
"6062",9.1705625194721,0.177052870045083,1.17325619077707,"PP","1µm < 10µm",9.04858733382838e-07,771.237126636029
"6063",1.05837924767801,0.342434008847018,1.09552136707705,"PE","1µm < 10µm",1.29880753582528e-09,1.1855611171607
"6064",2.19209222167499,0.599114331163774,1.09802871103695,"PS","1µm < 10µm",1.15661856576869e-08,10.5335912817471
"6065",1.20684953725402,0.832343591348489,1.01169138327838,"PS","1µm < 10µm",1.77830985722711e-09,1.75775922046949
"6066",1.20967645661774,0.470652579343165,1.06877986951253,"PE","1µm < 10µm",1.89189029785968e-09,1.7701402803578
"6067",1.03739744717795,0.139792360199769,1.69037884025718,"PS","1µm < 10µm",1.88720714677507e-09,1.11644035161251
"6068",1.16445368584586,0.171274876973538,1.12792732512657,"PE","1µm < 10µm",1.78093380527694e-09,1.57894375426812
"6069",2.3093536108221,0.371038379507485,1.61771108109642,"PE","1µm < 10µm",1.99238045802077e-08,12.3160463033388
"6070",1.28214276554481,0.437511291587607,1.92445177531593,"PE","1µm < 10µm",4.05617039808281e-09,2.10770176218987
"6071",2.10206803446173,0.359988699469479,0.967037131104543,"PP","1µm < 10µm",8.98221516387568e-09,9.28838704840242
"6072",1.14289393814178,0.427385053653558,1.16151179703065,"PP","1µm < 10µm",1.73396933531282e-09,1.4928555523462
"6073",1.03404479782613,0.85545282119408,1.00787099845347,"PE","1µm < 10µm",1.11435357511302e-09,1.1056509978191
"6074",2.1456058696396,0.225877867801198,1.04230461333695,"PE","1µm < 10µm",1.02954303708915e-08,9.87756385144515
"6075",1.19978570632451,0.274973084088446,1.1629061591643,"PE","1µm < 10µm",2.00842547643465e-09,1.72707441663046
"6076",1.26593800844076,0.592533049841038,1.16669578678834,"PE","1µm < 10µm",2.36698195696743e-09,2.02879103856474
"6077",3.08280409874269,0.519629595259795,0.986249149934881,"PE","1µm < 10µm",2.88951148552414e-08,29.2979870828272
"6078",1.00329940656824,0.490933097807978,0.988186880486148,"PP","1µm < 10µm",9.98000479287121e-10,1.00993091387344
"6079",1.39660011732681,0.901518326333821,1.1720427627497,"PP","1µm < 10µm",3.19271152567485e-09,2.72405719923094
"6080",1.07692972054859,0.361555745653186,1.08739499734834,"PE","1µm < 10µm",1.35815525498152e-09,1.24899899143683
"6081",1.51016184638743,0.321080048071078,0.929695657355292,"PE","1µm < 10µm",3.20192594897251e-09,3.44405819650814
"6082",8.93857652455984,0.717191477896905,1.52233718480855,"PE","1µm < 10µm",1.0872162710233e-06,714.17573049694
"6083",1.89198598327911,0.160304870148745,1.08553945128483,"PP","1µm < 10µm",7.35189600719128e-09,6.77257376366163
"6084",3.55337142336045,0.317706777474817,1.08575894856572,"PS","1µm < 10µm",4.87141617168765e-08,44.8664611801982
"6085",2.1822135533798,0.597730073340348,1.25576928029107,"PE","1µm < 10µm",1.30497322514982e-08,10.3918231289059
"6086",1.51281689809801,0.440684362577332,1.02878750718811,"PE","1µm < 10µm",3.56192509766334e-09,3.46225539557611
"6087",3.58981082015666,0.55446168993386,0.944125021880655,"PS","1µm < 10µm",4.36761344788175e-08,46.260964879224
"6088",1.49534542117091,0.579712971664202,1.02896941272259,"PP","1µm < 10µm",3.44054340155924e-09,3.34367898503005
"6089",2.43746369259119,0.536352672906112,1.00920710359608,"PP","1µm < 10µm",1.46148635452155e-08,14.4815305928176
"6090",1.51550245480588,0.572022943264216,0.977651965821214,"PE","1µm < 10µm",3.40293936238897e-09,3.48072676305678
"6091",1.0530801444393,0.31331520937345,1.57040450659511,"PE","1µm < 10µm",1.83398511230126e-09,1.16784249191798
"6092",1.59475336295039,0.394913629518628,1.02128893632303,"PE","1µm < 10µm",4.14218228654549e-09,4.05583781359533
"6093",1.29843527125952,0.526383666551081,1.02433531708765,"PE","1µm < 10µm",2.24234823771725e-09,2.18907637012126
"6094",1.5754046285929,0.596421919076531,1.12854287745161,"PS","1µm < 10µm",4.41259852496584e-09,3.90999634407338
"6095",1.76348769720634,0.545838519741085,1.09532319983194,"PP","1µm < 10µm",6.00702707043489e-09,5.48425074111148
"6096",1.18176876360177,0.311864110545996,0.912798869582434,"PS","1µm < 10µm",1.50651206213443e-09,1.65043155982828
"6097",1.4315208357485,0.0843152010373745,0.896633688265906,"PE","1µm < 10µm",2.63031688438657e-09,2.93354679710241
"6098",1.06542644786278,0.192217341988228,1.40714900038258,"PP","1µm < 10µm",1.70180778757154e-09,1.20940126959465
"6099",1.00872502614245,0.581400100593751,0.863393582895804,"PS","1µm < 10µm",8.86190731419528e-10,1.02640412087296
"6100",1.06141455022591,0.506013296177278,1.0966068147359,"PP","1µm < 10µm",1.31131204612511e-09,1.19579053176039
"6101",1.16104796303237,0.526353434456367,1.37149765186778,"PE","1µm < 10µm",2.14657244923059e-09,1.56513024014826
"6102",1.09612491634425,0.645185284717142,1.25530723795225,"PS","1µm < 10µm",1.65321821915434e-09,1.31698294184234
"6103",2.99234755840443,0.501050826025308,1.18471820143435,"PE","1µm < 10µm",3.17432336554583e-08,26.7939106675549
"6104",1.37131845884429,0.355935662879611,1.13783696384294,"PE","1µm < 10µm",2.93423574906794e-09,2.57878399305806
"6105",1.62689258467653,0.11358065857024,1.22606013280469,"PE","1µm < 10µm",5.27944670233952e-09,4.30602591266258
"6106",1.6792390717533,0.41180784202164,0.99581507405518,"PE","1µm < 10µm",4.71537555833199e-09,4.73519198612845
"6107",1.04390002156724,0.196593801506393,1.49052267267412,"PS","1µm < 10µm",1.69556836931172e-09,1.13756630502623
"6108",2.37703609539947,0.492969430518272,1.49707604783143,"PS","1µm < 10µm",2.01071812005277e-08,13.4309684732808
"6109",1.67869429502378,0.300534250606202,0.947112116564403,"PE","1µm < 10µm",4.4803943010193e-09,4.73058492512131
"6110",2.38911144002006,0.590866065936914,1.68582215374525,"PE","1µm < 10µm",2.29890476427525e-08,13.6366980299076
"6111",1.40196422395425,0.759747338778495,1.17381300693635,"PE","1µm < 10µm",3.23451903475283e-09,2.75556584876744
"6112",1.79941895237022,0.260041782414101,1.02305751211131,"PP","1µm < 10µm",5.96069526881205e-09,5.82635403997068
"6113",2.25578483144145,0.331659055909568,1.71732345817197,"PE","1µm < 10µm",1.9712654869884e-08,11.4787082049572
"6114",2.00987444651268,0.235411655955322,1.21988638226878,"PE","1µm < 10µm",9.90435433455189e-09,8.11907934912062
"6115",10.7738761514594,0.184677913117612,1.3596821217519,"PS","10µm < 100µm",1.70040872158034e-06,1250.59283664731
"6116",1.2136717601745,0.317944079527817,1.05605143233402,"PE","1µm < 10µm",1.88794270604441e-09,1.78773746073314
"6117",1.04017745381751,0.0322174818037208,1.25388184651817,"PE","1µm < 10µm",1.41116866046005e-09,1.12543990040101
"6118",1.38464123136474,0.484535631824598,1.00153395028517,"PP","1µm < 10µm",2.65874970627288e-09,2.65467756286828
"6119",1.24050011462552,0.506653744869006,1.2493578672917,"PE","1µm < 10µm",2.38493903653544e-09,1.90893185929616
"6120",1.39076040909333,0.441244090381656,0.939338954736771,"PE","1µm < 10µm",2.52684900169272e-09,2.69002897085304
"6121",1.41361931344442,0.515400488045104,0.872803650131938,"PS","1µm < 10µm",2.46555085026759e-09,2.8248631291756
"6122",1.85284608704469,0.562513377296782,1.12434134659773,"PP","1µm < 10µm",7.15181407692934e-09,6.36089217795893
"6123",1.0097330506221,0.302648280182945,1.20132806975999,"PS","1µm < 10µm",1.23674835179658e-09,1.02948427072354
"6124",1.16888643751537,0.566438914986544,1.55207257194994,"PP","1µm < 10µm",2.47872862944587e-09,1.59704428403868
"6125",1.48180741830128,0.525490135950871,1.06555602294703,"PS","1µm < 10µm",3.46698196224189e-09,3.25368341746424
"6126",3.6409692779188,0.406583985476428,0.95304551157301,"PE","1µm < 10µm",4.60007257561713e-08,48.2670818943859
"6127",1.20974887268328,0.645382662061777,1.01943226755888,"PP","1µm < 10µm",1.80486221988739e-09,1.77045820239661
"6128",1.23325005080222,0.61923666733467,1.06079566307238,"PP","1µm < 10µm",1.9896888287789e-09,1.87565701674927
"6129",13.0506725431478,0.231155927062049,1.38378306042875,"PP","10µm < 100µm",3.07586087868384e-06,2222.79125004669
"6130",1.44324749864889,0.564104528286719,1.17509058712999,"PP","1µm < 10µm",3.5325944954146e-09,3.00623163363303
"6131",1.00103766219607,0.264575590853389,0.995538353505171,"PE","1µm < 10µm",9.98640667976349e-10,1.003116217934
"6132",1.0370802092884,0.229183450016457,1.09379769314597,"PE","1µm < 10µm",1.22003992542735e-09,1.11541643676199
"6133",4.8468747821783,0.611953253280052,0.954183052490418,"PE","1µm < 10µm",1.08646839809082e-07,113.863728270496
"6134",1.45715643061449,0.657245414096202,0.99976895616131,"PE","1µm < 10µm",3.09327248897426e-09,3.09398733568516
"6135",2.97477473602338,0.434145744364018,1.10025671401169,"PE","1µm < 10µm",2.89638494126474e-08,26.3246286469283
"6136",2.85386648056448,0.269806161084441,1.22528706315992,"PE","1µm < 10µm",2.84799222885067e-08,23.2434693426529
"6137",2.36694993901521,0.597418315511161,1.21436809998559,"PE","1µm < 10µm",1.61033995433367e-08,13.2607234524093
"6138",1.72322516675876,0.43377118672755,1.20074495698088,"PE","1µm < 10µm",6.14436288612467e-09,5.11712570633974
"6139",1.61727238669072,0.154882674487351,1.31700419776665,"PE","1µm < 10µm",5.57104509160418e-09,4.23008909238972
"6140",1.55030023039445,0.626468880582494,1.17476299623431,"PP","1µm < 10µm",4.37721312708999e-09,3.72603932973808
"6141",1.17392629004434,0.616731123103956,0.92168726480764,"PE","1µm < 10µm",1.49109760620271e-09,1.61779126514665
"6142",1.75666356812392,0.48891229236674,1.08541761941787,"PE","1µm < 10µm",5.8838643336366e-09,5.42082994450764
"6143",3.25555095752571,0.68357647381357,1.10068041457914,"PE","1µm < 10µm",3.7978230965652e-08,34.5043215656503
"6144",2.3402857615701,0.734947541239739,1.01832772344627,"PS","1µm < 10µm",1.30525161260458e-08,12.817598721434
"6145",1.13022163201871,0.830619553197468,1.04698481761139,"PP","1µm < 10µm",1.51158032288718e-09,1.44374617230432
"6146",1.31521474155074,0.64002032038581,1.14621532750984,"PE","1µm < 10µm",2.60769152577281e-09,2.27504506630359
"6147",2.2949628878668,0.732505323245638,0.96427012332242,"PS","1µm < 10µm",1.16553605221987e-08,12.0872359728826
"6148",1.05549275572622,0.381264769111409,1.488609093722,"PP","1µm < 10µm",1.75043681368714e-09,1.17588749193416
"6149",1.874583639005,0.730022234372144,1.01032593258554,"PS","1µm < 10µm",6.65542765856226e-09,6.58740654268888
"6150",2.0951307203634,0.252037417936763,1.47058455818488,"PP","1µm < 10µm",1.35245671932534e-08,9.19672868722805
"6151",3.16680844432076,0.783700009793366,1.25781151522653,"PE","1µm < 10µm",3.99467037978699e-08,31.7588949650183
"6152",1.14858335617632,0.368122589324849,1.10924917420806,"PP","1µm < 10µm",1.6808024417084e-09,1.51526138652156
"6153",1.20863983822086,0.2000755072267,1.36095244103207,"PS","1µm < 10µm",2.40288874905444e-09,1.76559347454656
"6154",2.8897185775778,0.269642967949042,1.19236164923674,"PS","1µm < 10µm",2.87723045756534e-08,24.1305182819921
"6155",1.21379040777556,0.415028812084388,1.00486659891563,"PE","1µm < 10µm",1.79696456844568e-09,1.78826181543382
"6156",3.02839542207526,0.0913719500614597,0.965082024137765,"PS","1µm < 10µm",2.68041456663142e-08,27.7739559912142
"6157",1.76325757581888,0.576828489300989,1.16324523664017,"PS","1µm < 10µm",6.377031440893e-09,5.4821040654436
"6158",1.18403428184905,0.675939587263116,1.15655872367229,"PS","1µm < 10µm",1.91982003405487e-09,1.65994168282185
"6159",1.76700769181295,0.129316148604131,1.0809833027618,"PS","1µm < 10µm",5.96395428385446e-09,5.51715671150254
"6160",1.03388722134615,0.782340218675465,1.01402059553459,"PP","1µm < 10µm",1.12064040912771e-09,1.10514560952966
"6161",4.27162571540838,0.73338861706074,0.968106942610627,"PP","1µm < 10µm",7.54575867308477e-08,77.9434413799021
"6162",3.58123111684144,0.374699473140268,1.53206686510755,"PE","1µm < 10µm",7.03679287646434e-08,45.9300637375925
"6163",1.97774713844418,0.525061324096629,1.0238946451076,"PP","1µm < 10µm",7.92077298213984e-09,7.73592578102356
"6164",6.1136148945961,0.267975345452623,1.03666363289719,"PS","1µm < 10µm",2.36882020428769e-07,228.504225393487
"6165",1.61559803618313,0.343888600967705,1.18465992590896,"PE","1µm < 10µm",4.99566890755638e-09,4.21696454678614
"6166",2.45801367006848,0.496241537817051,1.37305075381654,"PP","1µm < 10µm",2.03910445027876e-08,14.8509036873609
"6167",2.57938418296373,0.620156680875416,1.10646094734715,"PE","1µm < 10µm",1.89882170406735e-08,17.1612175614509
"6168",1.1986434158196,0.309108383354235,0.997023059867519,"PP","1µm < 10µm",1.71701945292414e-09,1.7221461789984
"6169",1.22660681335466,0.39374798164818,1.27128552428697,"PP","1µm < 10µm",2.34616861007209e-09,1.84550879031521
"6170",1.16246419460489,0.552179593309672,1.03601207752238,"PE","1µm < 10µm",1.62743470520315e-09,1.5708646071918
"6171",3.21686647118849,0.49897804878261,0.919979843891622,"PP","1µm < 10µm",3.06250929038307e-08,33.2888737804113
"6172",2.13129383228615,0.406662626264251,0.951628816999471,"PS","1µm < 10µm",9.21292571093253e-09,9.68121766213564
"6173",1.10280989099289,0.339112028938564,1.17158619017944,"PP","1µm < 10µm",1.57136183795011e-09,1.34122598159803
"6174",3.08906264556528,0.0531591807210109,1.03052898108748,"PE","1µm < 10µm",3.03766835639392e-08,29.4767872824729
"6175",1.80153770628256,0.256628334028703,1.01384985222659,"PE","1µm < 10µm",5.92793879918618e-09,5.8469592772218
"6176",1.61104325516744,0.554306720087948,0.915381517630469,"PE","1µm < 10µm",3.82757529211521e-09,4.18139892317595
"6177",1.02677530101944,0.502397225281816,0.987124030824587,"PE","1µm < 10µm",1.06855766577037e-09,1.08249584895402
"6178",1.2126824486987,0.259505728143232,0.944294608474797,"PE","1µm < 10µm",1.68402597571988e-09,1.78336925849856
"6179",1.70759364219856,0.12140147758429,0.970915445570126,"PE","1µm < 10µm",4.83431558089589e-09,4.9791313990861
"6180",6.34269475921472,0.361219160819152,1.66821305650276,"PP","1µm < 10µm",4.25669909076832e-07,255.165194528094
"6181",1.03605986336729,0.471063609613347,1.31110000708572,"PE","1µm < 10µm",1.45811026886644e-09,1.11212742047609
"6182",1.43291584855772,0.0131932494213307,1.10513344248734,"PE","1µm < 10µm",3.25144775288783e-09,2.94213135525946
"6183",1.36185507602119,0.687607575713752,0.899636799643422,"PS","1µm < 10µm",2.2722697852675e-09,2.525763492743
"6184",1.5200795039081,0.336966647611914,0.872409036948965,"PS","1µm < 10µm",3.06421380790796e-09,3.51235908631149
"6185",1.02393977781719,0.656073472515954,1.07813230479688,"PS","1µm < 10µm",1.15743151528326e-09,1.07355239253435
"6186",3.2197440842499,0.34721307652966,1.0287032059345,"PP","1µm < 10µm",3.43363522055034e-08,33.3782883220544
"6187",1.19492472178765,0.14511192982194,1.02967434548296,"PP","1µm < 10µm",1.75679679862183e-09,1.70616739780752
"6188",1.43796157036003,0.568585128250033,0.940575701181051,"PE","1µm < 10µm",2.7966337467094e-09,2.97332127886969
"6189",1.1563499482691,0.382540212388971,1.23431154805309,"PS","1µm < 10µm",1.90850212614404e-09,1.54620778615769
"6190",5.03251091009234,0.424575268799918,1.10413272961795,"PE","1µm < 10µm",1.40726361485873e-07,127.454207008759
"6191",2.07326958753952,0.384097618343419,1.16156429667105,"PP","1µm < 10µm",1.03516739862063e-08,8.91183898805543
"6192",1.3496807725766,0.414752831244736,1.16434421435067,"PP","1µm < 10µm",2.86269165851854e-09,2.45863003674992
"6193",1.21341124190032,0.0608279294901622,0.981709012735509,"PP","1µm < 10µm",1.75390804772722e-09,1.78658647824776
"6194",2.04423715697449,0.351573088988708,1.18784936915031,"PE","1µm < 10µm",1.01474099323074e-08,8.54267400888215
"6195",1.15830631205087,0.366124760990126,1.00590060887357,"PS","1µm < 10µm",1.56323885101427e-09,1.55406889828292
"6196",1.22688725436951,0.632580450075183,1.39549174916932,"PP","1µm < 10µm",2.57715914158069e-09,1.8467749043409
"6197",3.64502390918398,0.183178389473193,1.32170126310336,"PS","1µm < 10µm",6.40080282631932e-08,48.4285141052993
"6198",1.50218442122344,0.575297566266524,1.68085118764646,"PE","1µm < 10µm",5.69769275542881e-09,3.38976632631397
"6199",6.00054609912715,0.424842484436784,0.946289038423834,"PE","1µm < 10µm",2.04454248282151e-07,216.058984073931
"6200",2.40955323131825,0.586518936299127,1.2226663778098,"PE","1µm < 10µm",1.71047820564879e-08,13.9897378114937
"6201",3.21840667565144,0.439500523680705,0.917793048504079,"PE","1µm < 10µm",3.05962023932529e-08,33.336711847101
"6202",1.65427592219464,0.0658288963843493,1.21961462230135,"PP","1µm < 10µm",5.52136513634187e-09,4.52713917608115
"6203",1.04226136283006,0.13304018260859,1.18330127178292,"PS","1µm < 10µm",1.33975456933804e-09,1.13221763661201
"6204",1.53603663431741,0.253240293950044,0.930997959374492,"PE","1µm < 10µm",3.37406504132274e-09,3.62413795577992
"6205",3.85515329287533,0.436490204734324,1.06485543107962,"PE","1µm < 10µm",6.10120482656853e-08,57.2960859145239
"6206",1.01855484880279,0.450692023742146,1.4441187680739,"PE","1µm < 10µm",1.52600576353252e-09,1.05670378175878
"6207",1.07068638921208,0.370417178823062,1.24211290194827,"PP","1µm < 10µm",1.5245719267511e-09,1.22740205367789
"6208",1.79900285129506,0.367121679756207,1.032292196264,"PS","1µm < 10µm",6.0103283596282e-09,5.82231308284646
"6209",1.45488253332466,0.0863162321931451,0.90438790544904,"PE","1µm < 10µm",2.78508552227072e-09,3.07952539556341
"6210",15.2046742550528,0.194794708744907,1.04528024576073,"PP","10µm < 100µm",3.67421109031555e-06,3515.04881606323
"6211",2.3657886255276,0.334217754094832,1.42335180406038,"PS","1µm < 10µm",1.88469064300031e-08,13.2412144181353
"6212",2.39888371626375,0.212097397399597,1.18805933220458,"PP","1µm < 10µm",1.64008259343851e-08,13.8047195874902
"6213",1.37121593331298,0.121562963273909,1.12956095759133,"PP","1µm < 10µm",2.91224042493575e-09,2.57820563411273
"6214",31.0295452298218,0.0481896587190724,1.10243676286258,"PE","10µm < 100µm",3.29366874765781e-05,29876.2601049833
"6215",1.40678726620605,0.059962714731615,1.06088521202548,"PS","1µm < 10µm",2.95361361582872e-09,2.78410291928718
"6216",7.4889744556466,0.123971764263782,1.29944486969494,"PE","1µm < 10µm",5.45789160910477e-07,420.017173209207
"6217",1.59930011995694,0.423884553355394,1.08724287633694,"PE","1µm < 10µm",4.44750536136252e-09,4.0906272721204
"6218",2.27346370248814,0.434583549961026,1.07899283686808,"PE","1µm < 10µm",1.26789309258488e-08,11.7507090803782
"6219",1.90484987817661,0.345725292878454,1.12112119900332,"PE","1µm < 10µm",7.74880671466327e-09,6.91165836624265
"6220",2.83665376283732,0.331615290860818,0.966944225667417,"PS","1µm < 10µm",2.20709188316269e-08,22.8254311321761
"6221",1.88492677122854,0.555065213483304,1.53982247253338,"PP","1µm < 10µm",1.03122658729819e-08,6.69704856041987
"6222",1.0034383602006,0.19183641076663,1.12971020280933,"PE","1µm < 10µm",1.14140336791954e-09,1.01035058821381
"6223",1.02564986422528,0.426115255723142,0.972809349105486,"PE","1µm < 10µm",1.0496031280097e-09,1.07894021472432
"6224",4.60822194560488,0.413231438030781,1.12790124946581,"PE","1µm < 10µm",1.10375133339395e-07,97.8588625481801
"6225",1.3922937080018,0.306409603150961,1.13002386423398,"PE","1µm < 10µm",3.04986205473866e-09,2.69893597053023
"6226",1.80829383098779,0.480062033824686,1.09720402479146,"PP","1µm < 10µm",6.48775429899579e-09,5.91298806092956
"6227",1.74761228012165,0.591430824250988,1.125078310836,"PE","1µm < 10µm",6.00506919056554e-09,5.33746774133743
"6228",6.06197908586092,0.342824415586215,1.32605173350007,"PE","1µm < 10µm",2.9539542765161e-07,222.763124687393
"6229",2.12634123752716,0.303975344044724,0.979555904579409,"PP","1µm < 10µm",9.41733700725349e-09,9.61388417264149
"6230",1.15009460504268,0.808351719410747,1.01258441939011,"PE","1µm < 10µm",1.54039442911937e-09,1.52125037638557
"6231",1.31907335372399,0.409468047657183,1.36205450387192,"PP","1µm < 10µm",3.12608893103684e-09,2.29512763413673
"6232",1.89715424863792,0.545957112562108,0.906900810184037,"PE","1µm < 10µm",6.1925242810212e-09,6.8282266500176
"6233",1.17622915245892,0.104977025313843,1.08908654074916,"PE","1µm < 10µm",1.77230396089196e-09,1.62733069832341
"6234",1.65880652623655,0.409792994811562,1.12232917585167,"PE","1µm < 10µm",5.12280068490316e-09,4.5644368828029
"6235",1.05413136304952,0.700237995650016,1.09813156395527,"PE","1µm < 10µm",1.28628907028075e-09,1.17134331850709
"6236",5.16568820591501,0.335502532948612,1.15200420334299,"PP","1µm < 10µm",1.58795660953433e-07,137.842952736305
"6237",1.16892688465269,0.460258159625142,1.34941429884054,"PE","1µm < 10µm",2.15529811750689e-09,1.5972100780011
"6238",1.21859229004745,0.251262784113885,1.80488007171559,"PS","1µm < 10µm",3.26605600755391e-09,1.80956954355944
"6239",1.42393322485947,0.385203875585613,0.94498423671545,"PE","1µm < 10µm",2.72830824151097e-09,2.8871468279661
"6240",1.44299340218362,0.267690972260128,0.946799686364075,"PP","1µm < 10µm",2.84479608422412e-09,3.00464409229874
"6241",1.19629414444182,0.123335490909858,1.00941514892031,"PS","1µm < 10µm",1.72815920564539e-09,1.71204009321028
"6242",1.14251850060893,0.431135813899091,1.04313857067612,"PE","1µm < 10µm",1.55572104894819e-09,1.49138483867953
"6243",2.13234500272402,0.127618345386463,1.20766622054197,"PS","1µm < 10µm",1.17089873554454e-08,9.69554928032245
"6244",1.38149786480412,0.417749087661037,1.13992530720017,"PS","1µm < 10µm",3.00557140014648e-09,2.63663889305925
"6245",1.83403052703767,0.65778216735333,1.48831910991075,"PE","1µm < 10µm",9.18154439532275e-09,6.16906974732949
"6246",1.79234712516858,0.35166186776632,1.1786064805808,"PP","1µm < 10µm",6.78633345656501e-09,5.75792986749981
"6247",1.03308869510434,0.0237412554328758,0.986123165312499,"PP","1µm < 10µm",1.08728648197715e-09,1.10258689809055
"6248",1.46674847325459,0.394620301712687,0.942862478614539,"PP","1µm < 10µm",2.97519398780501e-09,3.15549091759046
"6249",1.77923056451073,0.070830640814747,1.29069439453442,"PP","1µm < 10µm",7.26976070099153e-09,5.63244152277725
"6250",1.26309551883454,0.287006448270539,0.91058401790047,"PE","1µm < 10µm",1.83496847167183e-09,2.01515558762245
"6251",2.05460013608791,0.791147598561689,1.95685076806342,"PP","1µm < 10µm",1.69722587708795e-08,8.67325145477292
"6252",3.86750612173031,0.312513151812524,0.992897669721607,"PE","1µm < 10µm",5.74377634654695e-08,57.8486234956863
"6253",1.34645329750493,0.745541112886709,1.10322236211289,"PE","1µm < 10µm",2.69300363178769e-09,2.44103430484318
"6254",1.34104830366357,0.349272725448087,1.14670629688786,"PE","1µm < 10µm",2.76557512789212e-09,2.41175542106801
"6255",1.48502122817816,0.454773170274743,0.976546415950072,"PP","1µm < 10µm",3.19809143351508e-09,3.27489956573512
"6256",1.03255534978738,0.407811593412969,0.904265677125967,"PE","1µm < 10µm",9.95488094102271e-10,1.10088010557499
